mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.004830551147460937,0.0006617820777749654,0.0025372028350830076,0.0004638081673042352,2.154434690031884,0.0774263682681127,"{'C': 2.154434690031884, 'gamma': 0.0774263682681127}",0.47262678656368207,0.5475975175249446,0.6183533242356772,0.6093330949401037,0.6141958670260558,0.5717943353819972,0.05642412690600116,1,0.7906936242618358,0.7957617735534265,0.7710434519608832,0.7831414627311787,0.7532766914839051,0.7787834007982459,0.015228987466204411
0.005194711685180664,0.00027738008911167337,0.0027861595153808594,0.00042362131013923754,2.154434690031884,0.0774263682681127,"{'C': 2.154434690031884, 'gamma': 0.0774263682681127}",0.492556281771968,0.5475975175249446,0.64,0.5967948717948718,0.6341991341991342,0.5815272706360307,0.05578024028813856,1,0.7759067357512953,0.7759177624078438,0.7426310483771241,0.7920719145088856,0.748522139663359,0.7670099201417016,0.01856197165723211
0.0041692256927490234,0.0007979541093079708,0.001921224594116211,0.0003953553584955092,10.0,0.027825594022071243,"{'C': 10.0, 'gamma': 0.027825594022071243}",0.5500745327370714,0.541313749490004,0.64,0.5784873949579832,0.5811764705882354,0.5780983343482142,0.03455922888139872,1,0.7410149134220799,0.7666649462132255,0.7329481624137377,0.7674934812486491,0.712371863685338,0.7440986733966061,0.02096181112634441
0.005008888244628906,7.122874657971401e-05,0.0027929306030273437,0.00012930374852037417,2.154434690031884,0.0774263682681127,"{'C': 2.154434690031884, 'gamma': 0.0774263682681127}",0.5294117647058824,0.5160000000000001,0.68,0.6186314525810325,0.6025764895330111,0.5890852474330764,0.0603675338694601,1,0.7763952700158169,0.796687425052209,0.7329058624158983,0.7725021680587887,0.7475907971618052,0.7652163045409035,0.022463782776779295
0.005808401107788086,0.0007846258780673157,0.002051687240600586,0.00039614213997110945,46.41588833612777,0.027825594022071243,"{'C': 46.41588833612777, 'gamma': 0.027825594022071243}",0.6050420168067228,0.4730458527705086,0.6734804753820035,0.56,0.5306122448979592,0.5683526100300358,0.06791658081178574,1,0.78601793632105,0.8451147884266708,0.8413470368861949,0.8216950959488273,0.7881166723356519,0.816458305983679,0.02529004224638193
0.004018211364746093,0.0007144771884561416,0.0018915653228759766,0.0003122876191713299,4.641588833612778,0.0774263682681127,"{'C': 4.641588833612778, 'gamma': 0.0774263682681127}",0.5686274509803921,0.5230917874396135,0.69888383629599,0.49819927971188477,0.5621153846153847,0.5701773482196958,0.06918808871886911,1,0.821159420289855,0.8314836717458564,0.821915398034801,0.8119778466159768,0.7870455097396474,0.8147163692852274,0.015150295887492426
0.003592824935913086,0.0001273550372287947,0.0017499923706054688,9.316048480464082e-05,4.641588833612778,0.0774263682681127,"{'C': 4.641588833612778, 'gamma': 0.0774263682681127}",0.5686274509803921,0.5230917874396135,0.7176666666666668,0.52,0.5427699718988359,0.5744080529890669,0.07354386930320647,1,0.796271246014411,0.8262398535630402,0.8118177171925286,0.8020819438062914,0.7871843976070121,0.8047190316366567,0.013411337127268896
0.004278230667114258,0.0007784708623105358,0.0019853591918945314,0.0003169944210995304,4.641588833612778,0.0774263682681127,"{'C': 4.641588833612778, 'gamma': 0.0774263682681127}",0.5686274509803921,0.562142857142857,0.69888383629599,0.5412885154061625,0.562142857142857,0.5865454314716867,0.0567839128068682,1,0.8012662044015678,0.821177076080046,0.8071464707177841,0.8023324239019954,0.7874088088508941,0.8038661967904576,0.010866322066881257
0.0039041996002197265,0.0006013784451814985,0.001900625228881836,0.00037852538006287104,21.544346900318832,0.01,"{'C': 21.544346900318832, 'gamma': 0.01}",0.5213261423972574,0.5030108390204738,0.72,0.4615126050420168,0.6620473705339223,0.5733712111238277,0.0993898273454974,1,0.696581577694832,0.6981865254363666,0.6981865254363666,0.7032636974679853,0.6420570415250481,0.6876550735121197,0.02290988912709557
0.004539632797241211,0.0007171427091026977,0.002239704132080078,0.00043873745207533,4.641588833612778,0.0774263682681127,"{'C': 4.641588833612778, 'gamma': 0.0774263682681127}",0.583296093327375,0.5427699718988359,0.6094036894036894,0.5412885154061625,0.56,0.5674151776698426,0.025891499696494236,1,0.8261219358893777,0.8211581123704029,0.8302412788010124,0.8318562504086497,0.7871843976070121,0.819312395015291,0.016484984354669517
0.003389930725097656,0.00016593615210984953,0.0016991615295410157,9.309021592131581e-05,4.641588833612778,0.027825594022071243,"{'C': 4.641588833612778, 'gamma': 0.027825594022071243}",0.5210626185958254,0.4615126050420168,0.714295415959253,0.48,0.714295415959253,0.5780054398263476,0.1125871920349202,1,0.7312980769230769,0.752391733148064,0.6982893750425951,0.7279879671410391,0.687405365151462,0.7194745034812474,0.0235501985619484
0.0037036895751953124,0.0005744849621707905,0.0019619941711425783,0.00040165475609447196,4.641588833612778,0.027825594022071243,"{'C': 4.641588833612778, 'gamma': 0.027825594022071243}",0.5306428600546248,0.4580552220888356,0.6773333333333333,0.5014005602240895,0.6958385876418663,0.572486737160128,0.09587324819481802,1,0.7216860698514652,0.7618441368475228,0.7077059148700939,0.7279658299564383,0.6925354404912234,0.7223474784033488,0.023216900529031404
0.003764820098876953,0.00044190733844780023,0.0023192882537841795,0.0010013243397085326,10.0,0.01,"{'C': 10.0, 'gamma': 0.01}",0.5210626185958254,0.4933761541549579,0.7176666666666668,0.4580552220888356,0.6552837326607819,0.568897539151192,0.09971899741015504,1,0.6815384615384616,0.6776751860583803,0.6340252268771817,0.6636988571303831,0.6524655392082961,0.6618806541625406,0.017342270379170903
