mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.003260183334350586,0.0005270084952759556,0.0019002437591552734,0.00041943270811008524,21.544346900318832,0.5994842503189409,"{'C': 21.544346900318832, 'gamma': 0.5994842503189409}",0.5066391941391941,0.570544398130605,0.6031042128603104,0.6054766734279919,0.5203296703296704,0.560981645623955,0.04107776020273421,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.004316282272338867,0.00045251342340522986,0.0017334938049316407,3.745627964086119e-05,10.0,0.21544346900318834,"{'C': 10.0, 'gamma': 0.21544346900318834}",0.6134453781512604,0.47862379845168407,0.5293894165535956,0.5027885027885027,0.53656462585034,0.5322553411972978,0.04584799585228159,1,0.8813871374527114,0.9058270487682253,0.9303482587064676,0.9350318046157245,0.8916577748000364,0.908850404868633,0.021007530460736293
0.008177089691162109,0.0014212613360781571,0.0015904903411865234,2.8742642751762395e-05,464.15888336127773,0.21544346900318834,"{'C': 464.15888336127773, 'gamma': 0.21544346900318834}",0.6142971295101112,0.4117647058823529,0.5294117647058824,0.4540369339225052,0.6495946323734973,0.5315023918466925,0.09055838595233778,1,0.9652176444126909,0.985020455092382,0.985020455092382,0.9900990099009901,0.9801980198019802,0.9811111168600849,0.008541478616929794
0.003917837142944336,0.00036739743269926866,0.0018762588500976563,0.00028618746125683343,4.641588833612778,0.21544346900318834,"{'C': 4.641588833612778, 'gamma': 0.21544346900318834}",0.5736201888162672,0.5207434325081383,0.5463943581590641,0.4865565273728538,0.5367320331000719,0.5331465992702402,0.028740570969768245,1,0.8470422828036073,0.8905602716468591,0.8993923611111111,0.9052267894876292,0.8811881188118812,0.8846819647722176,0.020503622572801455
0.01136174201965332,0.004087980101037808,0.0021004676818847656,0.0004294234591967466,464.15888336127773,0.21544346900318834,"{'C': 464.15888336127773, 'gamma': 0.21544346900318834}",0.6719222178425962,0.42107310567117734,0.5023118957545187,0.4087662337662337,0.5851156054625748,0.5177981380195468,0.10014029161169272,1,0.9701457079505861,0.9850195483922445,0.9850943168120244,0.9850943168120244,0.9851286885095074,0.9820965156952773,0.005975510370581036
0.004566812515258789,0.00016568232507535024,0.0018767833709716797,9.520784376773793e-05,10.0,0.21544346900318834,"{'C': 10.0, 'gamma': 0.21544346900318834}",0.5724541429475016,0.44966286910020925,0.5798068481123793,0.4519092528460209,0.5579873328641801,0.5226416317448783,0.0589142959884302,1,0.89,0.9009247583018074,0.9398252615683313,0.930280922326065,0.8964375462622427,0.9114936976916894,0.019778809556259415
0.005587196350097657,0.0009882755999553216,0.00193939208984375,0.00034401276575794613,46.41588833612777,0.5994842503189409,"{'C': 46.41588833612777, 'gamma': 0.5994842503189409}",0.6290966386554622,0.46395657932516404,0.5309010989010988,0.4264737494832576,0.5706012134583563,0.524198868508722,0.07283469515072948,1,0.9850195483922445,0.99,0.9900497512437811,0.9950180128352588,0.9851286885095074,0.9890432001961585,0.003718606527518681
0.015068578720092773,0.004815038100076889,0.002173900604248047,0.0004199363293107623,1000.0,0.21544346900318834,"{'C': 1000.0, 'gamma': 0.21544346900318834}",0.6123819898329702,0.47862379845168407,0.48,0.4225530212084834,0.6622592699051452,0.5307555796346362,0.09015202297557742,1,0.9949931816358726,0.99,0.9950314389373416,0.9950180128352588,0.9851286885095074,0.9920342643835962,0.003961469706293408
0.014561080932617187,0.00528395385274184,0.0018599987030029296,0.0004214863037454774,1000.0,0.21544346900318834,"{'C': 1000.0, 'gamma': 0.21544346900318834}",0.6326392839534267,0.47862379845168407,0.48,0.4658530710558009,0.6454810495626823,0.5402216820080563,0.08058217416765567,1,0.9949931816358726,0.99,0.9950314389373416,0.9950180128352588,0.9851286885095074,0.9920342643835962,0.003961469706293408
0.013685178756713868,0.0029872281793821612,0.0017054080963134766,0.00027580415394195195,464.15888336127773,0.027825594022071243,"{'C': 464.15888336127773, 'gamma': 0.027825594022071243}",0.5564040821006765,0.4675064204475969,0.47507304808715933,0.5149301825993555,0.6392128279883381,0.5298851338693389,0.06261780782273244,1,0.8658394855918076,0.8376587597337513,0.8547933639859104,0.8709202318035858,0.8609910188653999,0.8580405719960911,0.011501099579757647
0.012053155899047851,0.0036425351677551146,0.001777505874633789,0.00036715041789573105,1000.0,0.21544346900318834,"{'C': 1000.0, 'gamma': 0.21544346900318834}",0.6134453781512604,0.46425070028011206,0.47893528716177053,0.3908163265306122,0.6552220888355341,0.5204943505904043,0.09785508406525106,1,0.99,0.99,0.9949928746202039,0.9950425994040384,0.985127798212115,0.9910326544472715,0.003708451966716202
0.004325389862060547,0.00021051536988926493,0.0016483783721923829,5.46061621929673e-05,21.544346900318832,0.5994842503189409,"{'C': 21.544346900318832, 'gamma': 0.5994842503189409}",0.578881626724764,0.47717465364524186,0.5544292087086733,0.5102040816326531,0.49585731728588883,0.5236325437849451,0.03791153201807689,1,0.9800533333333334,0.98,0.9800533333333334,0.9851683411934627,0.9703745750514899,0.9791299165823238,0.00480793134834012
