mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.002739143371582031,0.00048132691019468776,0.001715087890625,0.00023842609393674385,4.641588833612778,0.01,"{'C': 4.641588833612778, 'gamma': 0.01}",0.4367015098722416,0.5365853658536586,0.5868493389763951,0.5258911819887431,0.55,0.5270996654302651,0.04993297971051324,1,0.6162932216200981,0.6630966952264381,0.6300856805705197,0.6672139695359389,0.6614075934252572,0.6476194320756503,0.020505457174486
0.0030690670013427735,0.0008173577906149965,0.0023328781127929686,0.0012896599646382322,10.0,0.01,"{'C': 10.0, 'gamma': 0.01}",0.4074074074074074,0.608362369337979,0.5863619717278254,0.4458646616541353,0.5969924812030074,0.5284759549465431,0.08504388591387707,1,0.6478934064957004,0.6679632640993421,0.620381111730805,0.7132121756242659,0.6702419433832892,0.6639383802666805,0.03045822822289734
0.003971290588378906,0.00018463719719298105,0.002774477005004883,0.00013024263834988793,2.154434690031884,0.027825594022071243,"{'C': 2.154434690031884, 'gamma': 0.027825594022071243}",0.6076510997668116,0.6406287983145612,0.6844955277011027,0.46022067363530783,0.6318322765770352,0.6051629539117104,0.07600718162371538,1,0.6706377101138283,0.7080848647113707,0.6658974733459909,0.6914444988044623,0.6979128785140118,0.6867954850979328,0.016101229994989166
0.0026427745819091798,3.6218787778653845e-05,0.0015864372253417969,2.490304599384211e-05,4.641588833612778,0.027825594022071243,"{'C': 4.641588833612778, 'gamma': 0.027825594022071243}",0.6076510997668116,0.5323668579482533,0.7560975609756099,0.46022067363530783,0.6614658058345291,0.6029182671770866,0.10148237643644546,1,0.7320648998353733,0.7849470495158581,0.7108517215648652,0.6821036106750393,0.7111874177134114,0.7242309398609095,0.03426854451847465
0.00321044921875,0.0004787689559894299,0.002024412155151367,0.00041410113053903563,1.0,0.21544346900318834,"{'C': 1.0, 'gamma': 0.21544346900318834}",0.5488099297551661,0.5791301721534279,0.6842593397675566,0.6144691881701426,0.7031894934333959,0.6250682028478666,0.05947304495987862,1,0.8336687449842584,0.8515866514133017,0.8702835570121762,0.847119547119547,0.8238628729264853,0.8453042746911537,0.015886140360298895
0.0034278392791748046,0.0005904802700525575,0.0020284175872802733,0.0004489554764354518,1.0,0.21544346900318834,"{'C': 1.0, 'gamma': 0.21544346900318834}",0.5488099297551661,0.5581395348837211,0.7058201058201057,0.5987294285166624,0.7098278335724534,0.6231888559151042,0.07018915323480873,1,0.8459177698308133,0.8524036412637448,0.8651891915893235,0.8407936562168211,0.8307692307692307,0.8470146979339865,0.01151670738145789
0.003591299057006836,0.0006118647622818679,0.002397632598876953,0.0005207808977179323,1.0,0.21544346900318834,"{'C': 1.0, 'gamma': 0.21544346900318834}",0.5488099297551661,0.5791301721534279,0.7122923588039864,0.5515211259892111,0.6844955277011027,0.6148971685751559,0.06929557945763783,1,0.8353595122825893,0.8533123681052673,0.8709874472166305,0.8417418414634921,0.8431927765437418,0.8489187891223441,0.01244571406169224
0.0035945892333984373,0.0006885078526422341,0.0023162841796875,0.0004938725027714255,2.154434690031884,0.0774263682681127,"{'C': 2.154434690031884, 'gamma': 0.0774263682681127}",0.6085763029284622,0.5832074901842343,0.7122923588039864,0.47023809523809523,0.7403337403337404,0.623095265851805,0.0963712367036238,1,0.8018581081081082,0.8071846934791097,0.7844210086665969,0.7280547046628918,0.733580026037975,0.7710197081909363,0.0337230759352222
0.002892303466796875,0.00042442108387250353,0.0016719818115234375,0.00017425181304636151,10.0,0.027825594022071243,"{'C': 10.0, 'gamma': 0.027825594022071243}",0.5629607074436367,0.5116279069767442,0.7333530297274864,0.5581395348837211,0.7403337403337404,0.6207266719269879,0.09594637688183379,1,0.7743021782464901,0.784361880472288,0.7569819131969188,0.7163001451769587,0.7237009197142087,0.7511294073613729,0.02698527688588069
0.003776073455810547,0.0005994870826841276,0.0020351409912109375,0.00039230361215706694,1.0,0.21544346900318834,"{'C': 1.0, 'gamma': 0.21544346900318834}",0.5488099297551661,0.5791301721534279,0.7122923588039864,0.585985312117503,0.6990293791935379,0.6250494304047242,0.06712884097565744,1,0.826937984496124,0.8445139359013586,0.8617201000125497,0.8323083810466294,0.8441319180645803,0.8419224639042483,0.012004241105549311
0.004419994354248047,0.00010807137332323181,0.0028754234313964843,4.718582570111223e-05,1.0,0.027825594022071243,"{'C': 1.0, 'gamma': 0.027825594022071243}",0.6785243741765481,0.6258934863586026,0.6643410852713179,0.5058044999054642,0.6258934863586026,0.6203619095055999,0.06081823489584179,1,0.6465360042462011,0.6735733255964469,0.6784239075763555,0.6614261285611843,0.6358381502890174,0.659159503253841,0.0160452570563091
0.003957128524780274,5.779506344738166e-05,0.0026403427124023437,5.931950074676031e-05,2.154434690031884,0.01,"{'C': 2.154434690031884, 'gamma': 0.01}",0.6630380999505195,0.6511627906976744,0.6912910045693241,0.4977733795150916,0.6046511627906976,0.6219653595087707,0.06772600388035818,1,0.610925979644186,0.6169154852675147,0.6397862025649764,0.6572249589490969,0.6276586654635811,0.630502258377871,0.016590427714571518
