Date,Open,High,Low,Close,Volume,Adj Close,change,ptc_chg,ma10,ma20,ma30,diff,dea,macd,rsi6,rsi12,rsi24,mfi,pos,neu,neg,ple,att,sen,apt
2003-02-20,18.2,18.4,18.15,18.25,18757400,15.46,0.0,0.0,17.955000000000005,18.25749999999999,18.718333333333327,-0.4259167081707531,-0.5506489526985329,0.12473224452777976,58.7478746597404,50.361833685448296,47.87917085262502,55.002975701221075,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2003-02-21,18.2,18.2,17.7,17.8,15785100,15.08,-0.4499999999999993,-2.4657534246575303,17.960000000000004,18.189999999999987,18.649999999999988,-0.4220210070525674,-0.5249233635693398,0.10290235651677238,38.17196816855381,41.298338569932746,43.65928409571674,56.00740419827186,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-02-24,18.05,18.05,17.75,17.8,10908700,15.08,0.0,0.0,17.955000000000005,18.114999999999988,18.58999999999999,-0.4141594633610808,-0.502770583527688,0.08861112016660723,38.17196816855381,41.29833856993275,43.65928409571674,57.437897190051224,0.0,0.9285714285714286,-0.76,-0.76,0.0,0.6920000000000001,-0.84
2003-02-25,17.45,17.55,17.25,17.35,30774000,14.7,-0.4499999999999993,-2.5280898876404447,17.900000000000006,18.037499999999994,18.50833333333333,-0.4391778041912744,-0.4900520276604053,0.0508742234691309,25.374446223594518,34.013462930633445,39.83632015948179,55.414773274409555,0.0,0.9444444444444444,-0.76,-0.76,0.0,0.6920000000000001,-0.84
2003-02-26,17.5,17.55,17.15,17.3,11953000,14.66,-0.05000000000000071,-0.2881844380403499,17.810000000000013,17.967499999999994,18.41499999999999,-0.4577627971016369,-0.4835941815486517,0.02583138444701472,24.288709548656712,33.30143254151549,39.43595447766679,56.96283275643466,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-02-27,17.05,17.25,16.85,17.2,23073000,14.57,-0.10000000000000142,-0.5780346820809331,17.765000000000008,17.894999999999996,18.321666666666662,-0.4750842269077431,-0.48189219062047,0.00680796371272685,22.026727491097603,31.84686810403441,38.62579875391396,56.08911854017831,0.0,0.9458333333333333,-0.76,-0.76,0.0,0.6920000000000001,-0.84
2003-02-28,17.25,17.3,16.8,16.8,18679800,14.24,-0.3999999999999986,-2.3255813953488293,17.685000000000013,17.814999999999994,18.213333333333324,-0.515149914340931,-0.4885437353645622,-0.02660617897636885,15.222141504940113,26.74862970136457,35.575317698590595,49.24231813926143,0.038,0.8693181818181819,-1.4100000000000001,-1.3599999999999999,0.0365,1.3860000000000001,-1.4505
2003-03-03,16.9,17.2,16.85,17.05,23094600,14.45,0.25,1.488095238095238,17.585000000000008,17.7475,18.123333333333324,-0.5207267359556376,-0.4949803354827773,-0.02574640047286031,31.169653777772144,33.95717498699002,38.731012437022606,45.84274256907896,25.646,0.5081967213114754,-17.618999999999996,13.439999999999998,8.451000000000002,9.974,3.374000000000001
2003-03-04,16.95,17.05,16.8,16.85,10181900,14.28,-0.1999999999999993,-1.1730205278592334,17.465000000000007,17.68,18.04333333333333,-0.5351162487767844,-0.5030075181415787,-0.032108730635205696,26.401871183268216,31.27146762538541,37.209518779618726,38.75161312775168,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-03-05,16.5,16.5,15.9,16.15,51283600,13.68,-0.7000000000000028,-4.154302670623163,17.255000000000006,17.585,17.948333333333327,-0.5961323485793706,-0.5216324842291371,-0.07449986435023348,16.07476867603614,24.018321898240558,32.540863389709955,36.78753306935249,9.484000000000002,0.6423357664233577,-11.582999999999998,-4.519999999999999,5.247000000000001,8.240999999999998,0.4670000000000001
2003-03-06,16.15,16.2,15.6,15.6,32658700,13.22,-0.5499999999999989,-3.4055727554179502,16.990000000000006,17.4725,17.834999999999987,-0.6810180980135421,-0.5535096069860181,-0.12750849102752393,11.743703250876179,20.0351890281886,29.505638738913923,36.1936322525192,6.731999999999999,0.7616733117850852,-8.0675,-2.7425000000000006,4.037000000000001,0.47150000000000014,-1.3724999999999998
2003-03-07,15.4,15.65,15.35,15.55,29997400,13.18,-0.04999999999999893,-0.3205128205128137,16.765000000000008,17.3625,17.71499999999999,-0.7437517410401604,-0.5915580337968466,-0.15219370724331382,11.408380837133071,19.711008552633988,29.24685814322745,27.740389550646476,7.972923076923076,0.7547247868919735,-8.35323076923077,-1.3163076923076922,3.9576923076923074,2.8558461538461546,-1.3808461538461532
2003-03-10,15.7,15.85,15.6,15.7,27332700,13.3,0.14999999999999858,0.9646302250803768,16.555000000000003,17.255,17.594999999999988,-0.7724604158782213,-0.6277385102131215,-0.1447219056650998,19.666078590961057,23.74885320251104,31.137520612670002,29.56595831238429,13.481599999999997,0.6603524164008034,-9.221999999999998,-0.5146,5.016600000000001,2.4370000000000007,4.357
2003-03-11,15.45,15.9,15.3,15.8,27708200,13.39,0.10000000000000142,0.6369426751592447,16.400000000000006,17.15,17.49166666666666,-0.7781727917099985,-0.6578253665124969,-0.12034742519750165,25.240773805331024,26.439373810811766,32.39425649003001,21.137834271913558,9.820333333333334,0.7553463257275452,-8.048666666666668,-0.23166666666666635,4.220222222222223,2.9764444444444447,0.5972222222222221
2003-03-12,15.6,16.3,15.6,16.05,25578500,13.6,0.25,1.5822784810126582,16.275000000000006,17.0425,17.403333333333325,-0.7538372138948937,-0.6770277359889763,-0.07680947790591741,38.12255182103337,32.896831103884246,35.46659694841286,22.07328789609404,6.944624999999999,0.7690039114249423,-7.563,-1.8483750000000005,3.0286250000000003,2.51025,-0.6493749999999998
2003-03-13,16.1,16.15,15.85,15.9,16485700,13.47,-0.15000000000000036,-0.9345794392523388,16.145000000000007,16.955000000000002,17.31166666666666,-0.7381459524854002,-0.6892513792882611,-0.04889457319713908,33.9149495122208,31.10932892767713,34.485401138936965,22.150019406472115,1.2155,0.9435483870967742,-4.415,-2.6585,1.1875,3.0235000000000007,-2.4665
