mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.004366254806518555,0.000864973399398253,0.002199554443359375,0.00039761705116654606,2.154434690031884,0.5994842503189409,"{'C': 2.154434690031884, 'gamma': 0.5994842503189409}",0.6695762175838077,0.46191950464396275,0.45978391356542614,0.49000407996736023,0.5144100651013094,0.5195289828694014,0.07835021689806712,1,0.9850003750093751,0.9949996249156061,1.0,0.985075365800401,0.9851488788317109,0.9900448489114186,0.006289162755226427
0.01745152473449707,0.006254017966742823,0.0017168998718261718,0.0002983129009047275,464.15888336127773,0.027825594022071243,"{'C': 464.15888336127773, 'gamma': 0.027825594022071243}",0.5266760792367262,0.46894557823129246,0.40766945075902705,0.6317316224148523,0.5955654101995566,0.5258330061107857,0.08162521328379915,1,0.9435303033680316,0.9589635627530365,0.9640987863198391,0.9435630152048062,0.9081345513713562,0.943658043803414,0.01956541196890009
0.019474220275878907,0.004351898036762957,0.002039384841918945,0.00028409561719177853,464.15888336127773,0.027825594022071243,"{'C': 464.15888336127773, 'gamma': 0.027825594022071243}",0.5266760792367262,0.46894557823129246,0.4419899037839237,0.6119213642903969,0.6029533764725401,0.5304972604029758,0.06858066291472692,1,0.9387244259405889,0.9591709117206028,0.9744758330261496,0.9438468326575293,0.9081345513713562,0.9448705109432453,0.022223094122041324
0.015598726272583009,0.002385325623797198,0.001535511016845703,0.0001150627527337099,464.15888336127773,0.027825594022071243,"{'C': 464.15888336127773, 'gamma': 0.027825594022071243}",0.5592948717948718,0.4489795918367347,0.4833239849851146,0.5430029154518949,0.6029533764725401,0.5276401510500469,0.05480997086275734,1,0.9438702416967412,0.9593803923539561,0.9796901961769781,0.9441365144853928,0.9086058827964014,0.9471366455018938,0.023297780379830664
0.008891153335571288,0.0019849757920464106,0.0020575523376464844,0.00036439211129391376,100.0,0.0774263682681127,"{'C': 100.0, 'gamma': 0.0774263682681127}",0.5757575757575758,0.5398159263705482,0.4775702322007108,0.5659921473874963,0.5510204081632653,0.5421588328187382,0.03443071325050416,1,0.9695352942654671,0.9898477157360406,0.9949491083819442,0.9797979797979798,0.9696969696969697,0.9807654135756803,0.010326929540006998
0.022102499008178712,0.0038577297679759756,0.0023162841796875,0.00039110744730886635,464.15888336127773,0.027825594022071243,"{'C': 464.15888336127773, 'gamma': 0.027825594022071243}",0.5272331154684096,0.45804897631473307,0.5430029154518949,0.530220598877849,0.5498942051737084,0.5214681691947367,0.03292622303289759,1,0.9339795171191004,0.939400123685838,0.9597888370496104,0.9497131694069051,0.91453399945513,0.9394831293433168,0.01529530127056923
0.01031951904296875,0.0021111065330046436,0.0022784709930419923,0.0003216743115816116,100.0,0.0774263682681127,"{'C': 100.0, 'gamma': 0.0774263682681127}",0.5666303558460422,0.5398159263705482,0.494949494949495,0.5918367346938775,0.6089932828477304,0.5601489561192333,0.04015366178372717,1,0.9696907835113407,0.9899497487437185,0.9949743665910709,0.98,0.97,0.980922979769226,0.010249386725116286
0.01902174949645996,0.0030135107174671084,0.0019637107849121093,0.0004274439566416648,464.15888336127773,0.027825594022071243,"{'C': 464.15888336127773, 'gamma': 0.027825594022071243}",0.5479776816386932,0.469365104532379,0.5592948717948718,0.6326530612244898,0.6938775510204082,0.5793969027378731,0.07665942277795429,1,0.934643646642158,0.9447264100384235,0.9649816024630172,0.9502364342346126,0.9004284682850616,0.9390033123326547,0.021637161141611596
0.018372488021850587,0.002813225090814846,0.002145528793334961,0.00045842609557373117,464.15888336127773,0.027825594022071243,"{'C': 464.15888336127773, 'gamma': 0.027825594022071243}",0.5682956259426848,0.49019607843137253,0.5490196078431373,0.5918367346938775,0.6938775510204082,0.577621820410665,0.06644411850637208,1,0.9349918699186992,0.95,0.9649816024630172,0.9455164949693351,0.900912329819138,0.9392804594340379,0.0214702157060225
0.020734786987304688,0.005687336538211934,0.002201414108276367,0.0004213319098888294,464.15888336127773,0.027825594022071243,"{'C': 464.15888336127773, 'gamma': 0.027825594022071243}",0.5682956259426848,0.39215686274509803,0.5486722991083226,0.6530612244897959,0.7548979591836734,0.5814954748111609,0.1200340237138585,1,0.9349918699186992,0.9599679487179487,0.9649816024630172,0.9455378775573431,0.9108648600338841,0.9432688317381783,0.019359643429344247
