mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.0022409439086914064,5.6996982004113904e-05,0.0023605823516845703,4.076302347436455e-05,1.0,0.027825594022071243,"{'C': 1.0, 'gamma': 0.027825594022071243}",0.5785953177257525,0.6000000000000001,0.33779264214046817,0.4155844155844156,0.4461538461538461,0.4756252443208965,0.09954215842179694,1,0.7069199457259159,0.7037037037037037,0.6950998185117967,0.7167584579071598,0.7348323318472572,0.7114628515391667,0.013585045269636725
0.004698801040649414,0.0006405876845826943,0.0027173519134521484,0.0004591915243434273,2.154434690031884,0.01,"{'C': 2.154434690031884, 'gamma': 0.01}",0.5253923606864783,0.547964682949203,0.5207692307692308,0.6192396958783513,0.36084985984124074,0.5156306720717914,0.08397825894680822,1,0.6151648157941125,0.6003200320032004,0.6177147647261865,0.6109200831286605,0.5750113230703295,0.6038262037444978,0.015584415052332445
0.005537939071655273,0.0001169024814562324,0.0030292987823486326,7.083020749744953e-05,1.0,0.01,"{'C': 1.0, 'gamma': 0.01}",0.5253923606864783,0.5800032928005269,0.4842921256629947,0.5980769230769232,0.40666177676144455,0.5196018240085416,0.06865376823179185,1,0.6138782903904133,0.5754782326023355,0.5978940856122985,0.5751769785434063,0.5848947806733453,0.5894644735643598,0.014749388832318511
0.005445528030395508,7.180071996673568e-05,0.0030730724334716796,8.971024257074144e-05,1.0,0.01,"{'C': 1.0, 'gamma': 0.01}",0.5253923606864783,0.5542200328407225,0.5083116883116883,0.6604081632653062,0.4188282828282828,0.5334000747303203,0.07780102032798117,1,0.6074214220323467,0.6027007818052594,0.582814515842674,0.6056998040225663,0.5826297029467892,0.5962532453299271,0.011151114077861535
0.0053845405578613285,0.0001337018230260998,0.003000831604003906,5.867472996990776e-05,1.0,0.01,"{'C': 1.0, 'gamma': 0.01}",0.5042569659442724,0.5542200328407225,0.5255487556099551,0.6604081632653062,0.42069851465274993,0.5329118668589425,0.07755337548789125,1,0.6044319987890714,0.6024248173235115,0.5824620214435842,0.5801609927888647,0.5975540358408625,0.5934067732371788,0.01015203227167243
0.005487918853759766,6.566655373967639e-05,0.0030832290649414062,3.324037267866271e-05,1.0,0.01,"{'C': 1.0, 'gamma': 0.01}",0.48825684119801777,0.536397205823553,0.5177511368334022,0.6204561824729893,0.42857142857142855,0.518596503439919,0.06245419037183123,1,0.6022412698412698,0.6054452766852876,0.5668427424971338,0.5612131535703688,0.5945376864637864,0.5860560258115692,0.01841826429432307
0.005454301834106445,7.814093912406144e-05,0.003000974655151367,4.213335936076109e-05,1.0,0.01,"{'C': 1.0, 'gamma': 0.01}",0.48825684119801777,0.5193277310924369,0.4585388994307401,0.6320408163265304,0.44943935020816833,0.5090232080397656,0.06537923253669217,1,0.591657142857143,0.5953548096418112,0.5682772435897436,0.5404719549969181,0.5841584158415841,0.57598391338544,0.020040939010841127
0.0052964210510253905,0.0004411286346461123,0.003072834014892578,6.755700559814103e-05,2.154434690031884,0.01,"{'C': 2.154434690031884, 'gamma': 0.01}",0.46294504643962847,0.6035404757514291,0.5619291194738765,0.5310038909180693,0.42176870748299317,0.516872526081927,0.06583532876839063,1,0.6137082166553142,0.5703445512820512,0.5752869395614013,0.5882524469617565,0.5886532540486361,0.5872490817018319,0.01504606432002799
0.004973888397216797,0.00013075019215149522,0.0028740882873535155,5.312518085979694e-05,2.154434690031884,0.01,"{'C': 2.154434690031884, 'gamma': 0.01}",0.46294504643962847,0.5817431426650281,0.5723636363636363,0.56,0.44478577900504807,0.5246684567082337,0.058168272526444555,1,0.619310414356286,0.5954967334985358,0.5973741543612876,0.592404051172708,0.6087663252635916,0.6026703357304818,0.00998959468406496
0.005455303192138672,4.220410236300098e-05,0.0030640125274658202,5.263007915066315e-05,1.0,0.01,"{'C': 1.0, 'gamma': 0.01}",0.4784150666503607,0.5593837535014007,0.5001897533206832,0.566397124887691,0.5102040816326531,0.522672814209528,0.03432359148110973,1,0.5954304365565075,0.6,0.5548553713842845,0.5597840958229569,0.5584875636095942,0.5737114934746685,0.01971847788292813
0.004929542541503906,0.00018240495385334413,0.002825641632080078,0.00023150498540403582,2.154434690031884,0.01,"{'C': 2.154434690031884, 'gamma': 0.01}",0.46294504643962847,0.536397205823553,0.5255487556099551,0.52,0.5081426509997938,0.5105294125295214,0.025689450569374637,1,0.6088181818181817,0.5904927884615385,0.5822136840549726,0.5623190975814,0.5896029279041264,0.5866893359640437,0.015010536743023335
0.005400896072387695,7.558824075703046e-05,0.003007650375366211,6.596710770962244e-05,1.0,0.01,"{'C': 1.0, 'gamma': 0.01}",0.48825684119801777,0.536397205823553,0.5010837438423645,0.49090909090909096,0.5081426509997938,0.5050039363930788,0.017372241057082623,1,0.58817390424132,0.5599999999999999,0.5725631797422636,0.5526823974046944,0.5394347095910974,0.5625708381958751,0.016703501415176184
0.004715585708618164,0.0007183798685398336,0.002722358703613281,0.00048348267778810394,2.154434690031884,0.01,"{'C': 2.154434690031884, 'gamma': 0.01}",0.4663238429700239,0.531442744935924,0.5010837438423645,0.49578482537133683,0.498989898989899,0.498595922902181,0.020721437132141567,1,0.6096461336828308,0.5924034018854036,0.5767585076326416,0.5671641791044777,0.5924854377565993,0.5876915320123905,0.014615683521385163
0.005429124832153321,7.756568043591294e-05,0.003023052215576172,7.124393964897885e-05,1.0,0.01,"{'C': 1.0, 'gamma': 0.01}",0.5042569659442724,0.531442744935924,0.5083116883116883,0.49090909090909096,0.5405522208883553,0.5150513646032303,0.018217877145409133,1,0.5944176190115796,0.5862875790664112,0.5677432236809264,0.5674427574975088,0.5676357595457157,0.5767053877604285,0.01143605164772608
0.005382156372070313,7.016826881030924e-05,0.003015565872192383,3.179413438407372e-05,1.0,0.01,"{'C': 1.0, 'gamma': 0.01}",0.4784150666503607,0.5242485709017148,0.5083116883116883,0.46733766233766233,0.5310038909180693,0.5017430426398756,0.025000628391529157,1,0.5887575757575757,0.5951316282907072,0.5576086387426493,0.5724570847485685,0.574507862550961,0.5776925580180923,0.013171727818210171
0.0054245471954345705,4.41766916896662e-05,0.0030422210693359375,5.169957221232905e-05,1.0,0.01,"{'C': 1.0, 'gamma': 0.01}",0.4784150666503607,0.5136945812807882,0.49090909090909096,0.4430354957160343,0.5405522208883553,0.49326190374056506,0.03281887193242422,1,0.5957033248081841,0.601832422048175,0.5771144278606966,0.5773866021527385,0.5870646766169154,0.5878202906973419,0.009823750405492722
